date_updated,state,start_date,end_date,tot_cases,new_cases,tot_deaths,new_deaths,new_historic_cases,new_historic_deaths
04/28/2022,OK,04/21/2022,04/27/2022,1038196,1758,14210,55,0,0
04/28/2022,PW,04/21/2022,04/27/2022,4486,207,6,0,0,0
04/28/2022,UT,04/21/2022,04/27/2022,932457,1642,4743,4,0,0
04/28/2022,OH,04/21/2022,04/27/2022,2688326,6889,38357,95,0,0
04/28/2022,IL,04/21/2022,04/27/2022,3128136,21527,37881,41,0,0
04/28/2022,RMI,04/21/2022,04/27/2022,17,2,0,0,0,0
04/28/2022,MD,04/21/2022,04/27/2022,1028753,5892,14440,29,0,0
04/28/2022,PA,04/21/2022,04/27/2022,2812823,11301,44564,77,0,0
04/28/2022,NH,04/21/2022,04/27/2022,309193,2469,2477,6,0,0
04/28/2022,NJ,04/21/2022,04/27/2022,2252044,17010,33411,64,0,0
04/28/2022,VA,04/21/2022,04/27/2022,1696869,10269,20162,109,0,0
04/28/2022,CT,04/21/2022,04/27/2022,755971,6188,10839,14,0,0
04/28/2022,WI,04/21/2022,04/27/2022,1607202,8426,14408,11,0,0
04/28/2022,RI,04/21/2022,04/27/2022,351434,2378,3532,5,0,0
04/28/2022,AZ,04/21/2022,04/27/2022,2021524,2358,29951,99,0,0
04/28/2022,KY,04/21/2022,04/27/2022,1336639,431,15413,385,0,0
04/28/2022,NV,04/21/2022,04/27/2022,712280,1940,10751,68,0,0
04/28/2022,NC,04/21/2022,04/27/2022,2664524,11818,24927,38,0,0
04/28/2022,MT,04/21/2022,04/27/2022,273782,418,3353,91,0,0
04/28/2022,NE,04/21/2022,04/27/2022,471572,785,4317,6,0,0
04/28/2022,OR,04/21/2022,04/27/2022,718630,5945,7498,33,0,0
04/28/2022,MI,04/21/2022,04/27/2022,2425946,14483,35996,76,0,0
04/28/2022,CA,04/21/2022,04/27/2022,9198534,43476,89383,332,0,0
04/28/2022,LA,04/21/2022,04/27/2022,1237276,1638,17229,26,0,0
04/28/2022,MN,04/21/2022,04/27/2022,1448803,7653,12710,20,0,0
04/28/2022,SC,04/21/2022,04/27/2022,1474274,2181,17767,33,0,0
04/28/2022,FSM,04/21/2022,04/27/2022,9,2,0,0,0,0
04/28/2022,DC,04/21/2022,04/27/2022,141943,1269,1340,7,0,0
04/28/2022,ID,04/21/2022,04/27/2022,445820,472,4921,5,0,0
04/28/2022,WY,04/21/2022,04/27/2022,156549,158,1812,5,0,0
12/9/21,AK,12/2/21,12/8/21,148018,1510,882,5,0,0
04/28/2022,VI,04/21/2022,04/27/2022,16260,305,111,0,0,0
04/28/2022,KS,04/21/2022,04/27/2022,773934,1408,8599,72,0,0
04/28/2022,AR,04/21/2022,04/27/2022,835404,850,11360,13,0,0
04/28/2022,WV,04/21/2022,04/27/2022,500696,1252,6851,44,0,0
04/28/2022,CO,04/21/2022,04/27/2022,1432506,4678,12504,13,0,0
04/28/2022,MS,04/21/2022,04/27/2022,797249,604,12439,7,0,0
04/28/2022,HI,04/21/2022,04/27/2022,248362,3056,1454,5,0,0
04/28/2022,DE,04/21/2022,04/27/2022,261644,1262,2950,7,0,0
04/28/2022,AS,04/21/2022,04/27/2022,5817,154,26,5,0,0
04/28/2022,MP,04/21/2022,04/27/2022,11263,42,34,0,0,0
04/28/2022,ND,04/21/2022,04/27/2022,240710,333,2276,3,0,0
04/28/2022,VT,04/21/2022,04/27/2022,122042,1966,666,8,0,0
04/28/2022,GA,04/21/2022,04/27/2022,2514698,6082,37789,143,0,0
04/28/2022,ME,04/21/2022,04/27/2022,243592,2343,2282,4,0,0
04/28/2022,NY,04/21/2022,04/27/2022,2762939,30063,27902,75,0,0
04/28/2022,PR,04/21/2022,04/27/2022,522860,22887,4195,7,0,0
04/28/2022,WA,04/21/2022,04/27/2022,1495273,14517,10966,267,0,0
04/28/2022,NYC,04/21/2022,04/27/2022,2376310,15004,40183,26,0,0
04/28/2022,SD,04/21/2022,04/27/2022,237812,277,2910,11,0,0
04/28/2022,MO,04/21/2022,04/27/2022,1428131,3682,20498,69,0,0
04/28/2022,TX,04/21/2022,04/27/2022,6777801,16823,87813,104,0,0
04/29/2021,VT,04/22/2021,04/28/2021,22596,561,253,1,0,0
04/29/2021,RMI,04/22/2021,04/28/2021,4,0,0,0,0,0
04/29/2021,ND,04/22/2021,04/28/2021,107153,934,1495,5,0,0
04/29/2021,AR,04/22/2021,04/28/2021,335430,1258,6050,15,0,0
12/16/2021,AK,12/9/21,12/15/2021,149237,1219,885,3,0,0
04/29/2021,OK,04/22/2021,04/28/2021,447634,1676,6780,71,0,0
04/29/2021,IL,04/22/2021,04/28/2021,1328455,18903,24209,193,0,0
04/29/2021,MA,04/22/2021,04/28/2021,686243,9485,17578,80,0,0
04/29/2021,GU,04/22/2021,04/28/2021,7959,50,136,0,0,0
04/29/2021,PW,04/22/2021,04/28/2021,0,0,0,0,0,0
04/29/2021,WV,04/22/2021,04/28/2021,152300,2534,2671,14,0,0
04/29/2021,TN,04/22/2021,04/28/2021,840212,7540,12137,55,0,0
04/29/2021,PA,04/22/2021,04/28/2021,1154938,24820,26221,296,0,0
04/29/2021,NY,04/22/2021,04/28/2021,1114602,15086,19441,130,0,0
04/29/2021,HI,04/22/2021,04/28/2021,32736,604,501,2,0,0
04/29/2021,SD,04/22/2021,04/28/2021,122397,880,1961,8,0,0
04/29/2021,OH,04/22/2021,04/28/2021,1068985,10588,19806,135,0,0
04/29/2021,UT,04/22/2021,04/28/2021,396512,2659,2193,14,0,0
04/29/2021,GA,04/22/2021,04/28/2021,1097234,9442,20071,259,0,0
04/29/2021,VI,04/22/2021,04/28/2021,3098,54,27,0,0,0
04/29/2021,MT,04/22/2021,04/28/2021,108482,951,1564,9,0,0
04/29/2021,OR,04/22/2021,04/28/2021,182916,5782,2490,24,0,0
04/29/2021,LA,04/22/2021,04/28/2021,457351,2955,10366,50,0,0
04/29/2021,NV,04/22/2021,04/28/2021,314475,2725,5448,60,0,0
04/29/2021,MN,04/22/2021,04/28/2021,571445,11551,7554,60,0,0
04/29/2021,NJ,04/22/2021,04/28/2021,993123,8420,25508,237,0,0
04/29/2021,SC,04/22/2021,04/28/2021,576640,5271,9469,107,0,0
04/29/2021,NH,04/22/2021,04/28/2021,94405,2010,1297,24,0,0
04/29/2021,MI,04/22/2021,04/28/2021,928407,32960,18601,471,0,0
04/29/2021,WY,04/22/2021,04/28/2021,57999,475,707,2,0,0
04/29/2021,WI,04/22/2021,04/28/2021,658699,5029,7533,104,0,0
04/29/2021,NC,04/22/2021,04/28/2021,957286,12345,13101,84,0,0
04/29/2021,CT,04/22/2021,04/28/2021,337961,4966,8080,53,0,0
04/29/2021,DC,04/22/2021,04/28/2021,47533,592,1104,7,0,0
04/29/2021,ID,04/22/2021,04/28/2021,187267,1509,2043,16,0,0
04/29/2021,RI,04/22/2021,04/28/2021,139977,1953,2660,10,0,0
04/29/2021,AZ,04/22/2021,04/28/2021,860772,4968,17281,85,0,0
04/29/2021,CA,04/22/2021,04/28/2021,3792591,13730,60046,342,0,0
04/29/2021,KY,04/22/2021,04/28/2021,443722,3585,6473,113,0,0
04/29/2021,VA,04/22/2021,04/28/2021,656879,7420,10715,97,0,0
04/29/2021,FSM,04/22/2021,04/28/2021,1,0,0,0,0,0
04/29/2021,NE,04/22/2021,04/28/2021,216609,1643,2683,10,0,0
04/29/2021,NM,04/22/2021,04/28/2021,197213,1430,4048,31,0,0
04/29/2021,ME,04/22/2021,04/28/2021,60945,2077,781,12,0,0
04/29/2021,MO,04/22/2021,04/28/2021,590514,4479,9129,70,0,0
04/29/2021,AL,04/22/2021,04/28/2021,527085,2780,10876,77,0,0
04/29/2021,IA,04/22/2021,04/28/2021,364297,2579,5931,32,0,0
04/29/2021,TX,04/22/2021,04/28/2021,2852025,21960,50136,347,0,0
04/29/2021,FL,04/22/2021,04/28/2021,2222546,38191,35030,424,0,0
04/29/2021,WA,04/22/2021,04/28/2021,399861,9112,4449,164,0,0
04/29/2021,PR,04/22/2021,04/28/2021,130671,5459,2296,58,0,0
04/29/2021,CO,04/22/2021,04/28/2021,510911,12189,6314,48,0,0
04/29/2021,MS,04/22/2021,04/28/2021,311359,1639,7193,30,0,0
04/29/2021,IN,04/22/2021,04/28/2021,717563,6952,13311,65,0,0
04/29/2021,NYC,04/22/2021,04/28/2021,925846,12556,32393,257,0,0
04/29/2021,MP,04/22/2021,04/28/2021,164,2,2,0,0,0
04/29/2021,DE,04/22/2021,04/28/2021,103248,1818,1783,20,0,0
04/29/2021,AS,04/22/2021,04/28/2021,0,0,0,0,0,0
04/29/2021,KS,04/22/2021,04/28/2021,308853,1604,4974,26,0,0
04/29/2021,MD,04/22/2021,04/28/2021,445493,6703,8709,104,0,0
04/30/2020,TX,04/23/2020,04/29/2020,24359,5980,852,193,0,0
04/30/2020,NM,04/23/2020,04/29/2020,3213,1003,112,41,0,0
04/30/2020,UT,04/23/2020,04/29/2020,4478,1032,45,13,0,0
04/30/2020,FL,04/23/2020,04/29/2020,33196,4885,1218,325,0,0
04/30/2020,IL,04/23/2020,04/29/2020,50356,15243,2214,649,0,0
12/23/2021,AK,12/16/2021,12/22/2021,150283,1046,972,87,0,0
04/30/2020,NY,04/23/2020,04/29/2020,134850,19454,9292,1350,0,0
04/30/2020,PW,04/23/2020,04/29/2020,0,0,0,0,0,0
04/30/2020,PR,04/23/2020,04/29/2020,897,27,86,22,0,0
04/30/2020,OH,04/23/2020,04/29/2020,17303,3183,1053,311,0,0
04/30/2020,ME,04/23/2020,04/29/2020,1054,148,52,13,0,0
04/30/2020,IN,04/23/2020,04/29/2020,17171,4727,1115,278,0,0
04/30/2020,MO,04/23/2020,04/29/2020,7849,1353,424,125,0,0
04/30/2020,SD,04/23/2020,04/29/2020,2374,516,13,4,0,0
04/30/2020,VI,04/23/2020,04/29/2020,57,3,4,1,0,0
04/30/2020,OK,04/23/2020,04/29/2020,3474,580,214,44,0,0
04/30/2020,WI,04/23/2020,04/29/2020,6520,1675,352,75,0,0
04/30/2020,ID,04/23/2020,04/29/2020,1953,187,60,9,0,0
04/30/2020,VA,04/23/2020,04/29/2020,14961,4697,519,171,0,0
04/30/2020,SC,04/23/2020,04/29/2020,5883,1122,231,91,0,0
04/30/2020,KY,04/23/2020,04/29/2020,4522,1149,234,49,0,0
04/30/2020,MI,04/23/2020,04/29/2020,42373,6968,3869,882,0,0
04/30/2020,NH,04/23/2020,04/29/2020,2058,470,60,12,0,0
04/30/2020,NC,04/23/2020,04/29/2020,10705,2979,433,127,0,0
04/30/2020,NV,04/23/2020,04/29/2020,4934,853,230,59,0,0
04/30/2020,OR,04/23/2020,04/29/2020,2446,387,101,23,0,0
04/30/2020,LA,04/23/2020,04/29/2020,27660,2407,1841,366,0,0
04/30/2020,CT,04/23/2020,04/29/2020,27817,5283,2168,629,0,0
04/30/2020,NE,04/23/2020,04/29/2020,3796,2089,118,45,0,0
04/30/2020,RI,04/23/2020,04/29/2020,7281,2492,340,108,0,0
04/30/2020,MT,04/23/2020,04/29/2020,451,12,16,2,0,0
04/30/2020,MN,04/23/2020,04/29/2020,4639,1922,554,187,0,0
04/30/2020,DC,04/23/2020,04/29/2020,4106,900,205,78,0,0
04/30/2020,FSM,04/23/2020,04/29/2020,0,0,0,0,0,0
04/30/2020,NJ,04/23/2020,04/29/2020,116365,20451,8254,1847,0,0
04/30/2020,WY,04/23/2020,04/29/2020,544,96,7,1,0,0
04/30/2020,CA,04/23/2020,04/29/2020,46601,11112,1811,516,0,0
04/30/2020,AZ,04/23/2020,04/29/2020,7209,1736,308,77,0,0
04/30/2020,CO,04/23/2020,04/29/2020,13661,3660,930,231,0,0
04/30/2020,GU,04/23/2020,04/29/2020,141,5,5,0,0,0
04/30/2020,MP,04/23/2020,04/29/2020,14,0,2,0,0,0
04/30/2020,GA,04/23/2020,04/29/2020,25761,4558,1097,251,0,0
04/30/2020,WA,04/23/2020,04/29/2020,14425,1587,5,0,0,0
04/30/2020,MD,04/23/2020,04/29/2020,20850,6075,1077,378,0,0
04/30/2020,AR,04/23/2020,04/29/2020,3217,577,117,17,0,0
04/30/2020,MS,04/23/2020,04/29/2020,6565,1667,250,58,0,0
04/30/2020,TN,04/23/2020,04/29/2020,10806,2658,195,29,0,0
04/30/2020,WV,04/23/2020,04/29/2020,1110,168,38,11,0,0
04/30/2020,IA,04/23/2020,04/29/2020,6842,3097,148,58,0,0
04/30/2020,NYC,04/23/2020,04/29/2020,169082,18786,14701,1897,0,0
04/30/2020,ND,04/23/2020,04/29/2020,1033,354,22,8,0,0
04/30/2020,HI,04/23/2020,04/29/2020,583,32,14,1,0,0
04/30/2020,VT,04/23/2020,04/29/2020,852,39,52,10,0,0
04/30/2020,AL,04/23/2020,04/29/2020,6979,1287,255,62,0,0
04/30/2020,AS,04/23/2020,04/29/2020,0,0,0,0,0,0
04/30/2020,DE,04/23/2020,04/29/2020,4819,1510,195,89,0,0
04/30/2020,MA,04/23/2020,04/29/2020,64814,13468,3406,1224,0,0
04/30/2020,KS,04/23/2020,04/29/2020,3781,1464,136,23,0,0
04/30/2020,PA,04/23/2020,04/29/2020,46355,9949,2757,840,0,0
04/30/2020,RMI,04/23/2020,04/29/2020,0,0,0,0,0,0
05/13/2021,GA,5/6/21,5/12/21,1112163,6388,20385,149,0,0
05/13/2021,IL,5/6/21,5/12/21,1359747,13351,24636,196,0,0
05/13/2021,KS,5/6/21,5/12/21,311648,1249,5026,33,0,0
05/13/2021,IA,5/6/21,5/12/21,368710,1993,5993,32,0,0
05/13/2021,AS,5/6/21,5/12/21,0,0,0,0,0,0
12/30/2021,AK,12/23/2021,12/29/2021,152363,2080,974,2,0,0
05/13/2021,MO,5/6/21,5/12/21,598500,3305,9257,40,0,0
05/13/2021,NYC,5/6/21,5/12/21,941166,6287,32867,210,0,0
05/13/2021,OK,5/6/21,5/12/21,450538,1278,6877,47,0,0
05/13/2021,MD,5/6/21,5/12/21,454271,3582,8879,66,0,0
05/13/2021,WV,5/6/21,5/12/21,157213,2251,2747,41,0,0
05/13/2021,UT,5/6/21,5/12/21,401231,2264,2250,29,0,0
05/13/2021,IN,5/6/21,5/12/21,731810,6451,13444,71,0,0
05/13/2021,AR,5/6/21,5/12/21,338211,1282,6092,25,0,0
05/13/2021,RMI,5/6/21,5/12/21,4,0,0,0,0,0
05/13/2021,PW,5/6/21,5/12/21,0,0,0,0,0,0
05/13/2021,MP,5/6/21,5/12/21,170,2,2,0,0,0
05/13/2021,PR,5/6/21,5/12/21,135871,2023,2412,64,0,0
05/13/2021,ME,5/6/21,5/12/21,65045,1869,798,5,0,0
05/13/2021,FSM,5/6/21,5/12/21,1,0,0,0,0,0
05/13/2021,MI,5/6/21,5/12/21,970376,18476,19535,436,0,0
05/13/2021,RI,5/6/21,5/12/21,142700,1163,2687,14,0,0
05/13/2021,NE,5/6/21,5/12/21,218986,1036,2706,14,0,0
05/13/2021,NV,5/6/21,5/12/21,319714,2626,5515,28,0,0
05/13/2021,ID,5/6/21,5/12/21,189586,1152,2064,14,0,0
05/13/2021,NJ,5/6/21,5/12/21,1008984,4664,25882,175,0,0
05/13/2021,WY,5/6/21,5/12/21,58895,457,712,2,0,0
05/13/2021,CA,5/6/21,5/12/21,3818032,12391,60995,400,0,0
05/13/2021,KY,5/6/21,5/12/21,450474,3058,6615,87,0,0
05/13/2021,NH,5/6/21,5/12/21,97093,1212,1322,14,0,0
05/13/2021,SC,5/6/21,5/12/21,585600,3761,9589,56,0,0
05/13/2021,LA,5/6/21,5/12/21,464005,3203,10461,44,0,0
05/13/2021,AZ,5/6/21,5/12/21,870611,4603,17427,70,0,0
05/13/2021,MN,5/6/21,5/12/21,589817,7874,7642,35,0,0
05/13/2021,CT,5/6/21,5/12/21,344141,2570,8161,37,0,0
05/13/2021,NC,5/6/21,5/12/21,976311,8357,13271,80,0,0
05/13/2021,VA,5/6/21,5/12/21,667615,4458,10904,86,0,0
05/13/2021,OR,5/6/21,5/12/21,193014,4597,2560,51,0,0
05/13/2021,MT,5/6/21,5/12/21,110293,853,1593,17,0,0
05/13/2021,WI,5/6/21,5/12/21,667602,3934,7686,91,0,0
05/13/2021,DC,5/6/21,5/12/21,48336,295,1115,6,0,0
05/13/2021,OH,5/6/21,5/12/21,1087182,8448,20039,96,0,0
05/13/2021,CO,5/6/21,5/12/21,531378,9186,6433,66,0,0
05/13/2021,FL,5/6/21,5/12/21,2278549,24620,35882,397,0,0
05/13/2021,VT,5/6/21,5/12/21,23513,377,260,3,0,0
05/13/2021,HI,5/6/21,5/12/21,34097,622,515,6,0,0
05/13/2021,MA,5/6/21,5/12/21,699187,5579,17712,54,0,0
05/13/2021,PA,5/6/21,5/12/21,1191857,15290,26750,249,0,0
05/13/2021,WA,5/6/21,5/12/21,417982,8178,4821,147,0,0
05/13/2021,SD,5/6/21,5/12/21,123514,446,1988,13,0,0
05/13/2021,TX,5/6/21,5/12/21,2887605,16030,50774,301,0,0
05/13/2021,MS,5/6/21,5/12/21,314150,1444,7243,20,0,0
05/13/2021,ND,5/6/21,5/12/21,108759,679,1505,6,0,0
05/13/2021,DE,5/6/21,5/12/21,105765,1033,1803,7,0,0
05/13/2021,GU,5/6/21,5/12/21,8063,43,139,0,0,0
05/13/2021,NY,5/6/21,5/12/21,1136397,9389,19658,81,0,0
05/13/2021,AL,5/6/21,5/12/21,531748,2289,10993,65,0,0
05/13/2021,NM,5/6/21,5/12/21,200227,1446,4104,25,0,0
05/13/2021,TN,5/6/21,5/12/21,851248,5118,12258,62,0,0
05/13/2021,VI,5/6/21,5/12/21,3256,78,27,0,0,0
05/14/2020,MS,5/7/20,05/13/2020,10091,1665,464,90,0,0
05/14/2020,WV,5/7/20,05/13/2020,1397,157,57,8,0,0
05/14/2020,VT,5/7/20,05/13/2020,926,30,57,1,0,0
05/14/2020,MO,5/7/20,05/13/2020,10534,1014,657,116,0,0
05/14/2020,TN,5/7/20,05/13/2020,16589,2646,272,34,0,0
05/14/2020,ND,5/7/20,05/13/2020,1647,324,40,7,0,0
05/14/2020,NYC,5/7/20,05/13/2020,190463,8033,16714,752,0,0
05/14/2020,WA,5/7/20,05/13/2020,17864,1494,5,0,0,0
05/14/2020,GU,5/7/20,05/13/2020,152,3,5,0,0,0
05/14/2020,VI,5/7/20,05/13/2020,69,3,6,2,0,0
05/14/2020,ME,5/7/20,05/13/2020,1514,261,66,4,0,0
05/14/2020,OK,5/7/20,05/13/2020,4857,655,279,26,0,0
05/14/2020,TX,5/7/20,05/13/2020,38288,7163,1249,206,0,0
05/14/2020,UT,5/7/20,05/13/2020,6600,1030,74,17,0,0
05/14/2020,PR,5/7/20,05/13/2020,1053,56,115,16,0,0
05/14/2020,PA,5/7/20,05/13/2020,61995,7169,4348,696,0,0
05/14/2020,SD,5/7/20,05/13/2020,3732,954,39,10,0,0
05/14/2020,HI,5/7/20,05/13/2020,623,16,14,0,0,0
05/14/2020,WY,5/7/20,05/13/2020,688,57,7,0,0,0
05/14/2020,KY,5/7/20,05/13/2020,6851,918,321,38,0,0
05/14/2020,OR,5/7/20,05/13/2020,3413,498,134,19,0,0
05/14/2020,MI,5/7/20,05/13/2020,51822,4085,4944,480,0,0
05/14/2020,FSM,5/7/20,05/13/2020,0,0,0,0,0,0
05/14/2020,NC,5/7/20,05/13/2020,16712,3169,672,121,0,0
05/14/2020,NH,5/7/20,05/13/2020,3299,558,150,58,0,0
05/14/2020,VA,5/7/20,05/13/2020,26744,5757,927,191,0,0
05/14/2020,CA,5/7/20,05/13/2020,71209,12265,2828,501,0,0
05/14/2020,MN,5/7/20,05/13/2020,12884,4323,932,205,0,0
05/14/2020,SC,5/7/20,05/13/2020,8038,1099,361,57,0,0
05/14/2020,NJ,5/7/20,05/13/2020,141677,9749,11448,1261,0,0
05/14/2020,NV,5/7/20,05/13/2020,6476,735,331,42,0,0
05/14/2020,ID,5/7/20,05/13/2020,2293,135,69,3,0,0
05/14/2020,AZ,5/7/20,05/13/2020,12216,2509,595,169,0,0
05/14/2020,MT,5/7/20,05/13/2020,462,7,16,0,0,0
05/14/2020,CT,5/7/20,05/13/2020,36095,3842,3125,407,0,0
05/14/2020,RI,5/7/20,05/13/2020,11046,1769,600,122,0,0
05/14/2020,DC,5/7/20,05/13/2020,6584,1123,350,73,0,0
05/14/2020,WI,5/7/20,05/13/2020,10903,2003,468,63,0,0
05/14/2020,LA,5/7/20,05/13/2020,32623,2225,2381,219,0,0
05/14/2020,NE,5/7/20,05/13/2020,8757,2212,196,47,0,0
05/14/2020,GA,5/7/20,05/13/2020,35414,4679,1505,181,0,0
05/14/2020,MA,5/7/20,05/13/2020,84351,8306,5315,895,0,0
05/14/2020,AS,5/7/20,05/13/2020,0,0,0,0,0,0
05/14/2020,NY,5/7/20,05/13/2020,153411,7784,11344,828,0,0
1/6/22,AK,12/30/2021,1/5/22,157886,5523,975,1,0,0
05/14/2020,NM,5/7/20,05/13/2020,5362,1074,231,62,0,0
05/14/2020,KS,5/7/20,05/13/2020,7400,1616,191,25,0,0
05/14/2020,AR,5/7/20,05/13/2020,4360,570,151,22,0,0
05/14/2020,PW,5/7/20,05/13/2020,0,0,0,0,0,0
05/14/2020,MD,5/7/20,05/13/2020,34812,6648,1808,371,0,0
05/14/2020,RMI,5/7/20,05/13/2020,0,0,0,0,0,0
05/14/2020,DE,5/7/20,05/13/2020,7315,1308,341,71,0,0
05/14/2020,CO,5/7/20,05/13/2020,20055,2841,1268,142,0,0
05/14/2020,IN,5/7/20,05/13/2020,25479,3609,1637,216,0,0
05/14/2020,FL,5/7/20,05/13/2020,42405,4393,1827,291,0,0
05/14/2020,IA,5/7/20,05/13/2020,13282,2878,306,88,0,0
05/14/2020,MP,5/7/20,05/13/2020,19,5,2,0,0,0
05/14/2020,OH,5/7/20,05/13/2020,25721,4145,1581,255,0,0
05/14/2020,IL,5/7/20,05/13/2020,84689,16458,3791,817,0,0
05/14/2020,AL,5/7/20,05/13/2020,10822,2053,448,107,0,0
01/13/2022,AK,1/6/22,1/12/22,170052,12166,981,6,0,0
05/19/2022,GA,5/12/22,05/18/2022,2541684,10939,38138,71,0,0
05/19/2022,UT,5/12/22,05/18/2022,942482,4290,4764,0,0,0
05/19/2022,IN,5/12/22,05/18/2022,1718495,7222,23660,32,0,0
05/19/2022,PA,5/12/22,05/18/2022,2877616,27763,44814,79,0,0
05/19/2022,DE,5/12/22,05/18/2022,269704,3828,2969,5,0,0
05/19/2022,NM,5/12/22,05/18/2022,528146,2898,7650,56,0,0
05/19/2022,VI,5/12/22,05/18/2022,18551,879,113,0,0,0
05/19/2022,WA,5/12/22,05/18/2022,1547009,19769,11831,217,0,0
05/19/2022,MO,5/12/22,05/18/2022,1445163,6775,20606,36,0,0
05/19/2022,ME,5/12/22,05/18/2022,257749,4095,2336,5,0,0
05/19/2022,MA,5/12/22,05/18/2022,1830028,32720,20453,88,0,0
05/19/2022,SD,5/12/22,05/18/2022,239109,474,2917,2,0,0
05/19/2022,OK,5/12/22,05/18/2022,1043528,2137,14378,34,0,0
05/19/2022,AL,5/12/22,05/18/2022,1306662,2835,19633,27,0,0
05/19/2022,IA,5/12/22,05/18/2022,772181,3843,9570,16,0,0
05/19/2022,PR,5/12/22,05/18/2022,620697,38481,4285,45,0,0
05/19/2022,GU,5/12/22,05/18/2022,48666,197,361,3,0,0
05/19/2022,NY,5/12/22,05/18/2022,2878431,40665,28224,123,0,0
05/19/2022,PW,5/12/22,05/18/2022,4936,154,6,0,0,0
05/19/2022,NYC,5/12/22,05/18/2022,2453723,30235,40299,44,0,0
05/19/2022,WV,5/12/22,05/18/2022,507682,3172,6905,19,0,0
05/19/2022,ND,5/12/22,05/18/2022,242458,723,2282,4,0,0
05/19/2022,RI,5/12/22,05/18/2022,364864,5498,3561,20,0,0
05/19/2022,WY,5/12/22,05/18/2022,157409,378,1820,3,0,0
05/19/2022,CA,5/12/22,05/18/2022,9385311,77897,90216,271,0,0
05/19/2022,MT,5/12/22,05/18/2022,276192,1080,3385,4,0,0
05/19/2022,NJ,5/12/22,05/18/2022,2335255,34848,33585,68,0,0
05/19/2022,NE,5/12/22,05/18/2022,475747,1746,4323,1,0,0
05/19/2022,ID,5/12/22,05/18/2022,448754,1214,4932,5,0,0
05/19/2022,MI,5/12/22,05/18/2022,2501863,29267,36215,78,0,0
05/19/2022,FSM,5/12/22,05/18/2022,14,0,0,0,0,0
05/19/2022,NH,5/12/22,05/18/2022,319901,4454,2515,22,0,0
05/19/2022,NV,5/12/22,05/18/2022,722259,4365,10824,27,0,0
05/19/2022,WI,5/12/22,05/18/2022,1649615,16273,14511,23,0,0
05/19/2022,LA,5/12/22,05/18/2022,1247878,5114,17298,17,0,0
05/19/2022,CT,5/12/22,05/18/2022,789266,12200,10922,40,0,0
05/19/2022,NC,5/12/22,05/18/2022,2726197,26531,25031,32,0,0
05/19/2022,VA,5/12/22,05/18/2022,1746783,20734,20288,29,0,0
05/19/2022,KY,5/12/22,05/18/2022,1353430,7217,15826,93,0,0
05/19/2022,AZ,5/12/22,05/18/2022,2038129,7204,30259,29,0,0
05/19/2022,DC,5/12/22,05/18/2022,146163,3158,1342,2,0,0
05/19/2022,SC,5/12/22,05/18/2022,1487728,5753,17890,22,0,0
05/19/2022,MN,5/12/22,05/18/2022,1488215,14803,12806,40,0,0
05/19/2022,OR,5/12/22,05/18/2022,745723,10259,7568,21,0,0
05/19/2022,VT,5/12/22,05/18/2022,129130,2332,695,10,0,0
05/19/2022,TN,5/12/22,05/18/2022,2042775,6460,26256,58,0,0
05/19/2022,IL,5/12/22,05/18/2022,3237289,42043,38041,47,0,0
05/19/2022,RMI,5/12/22,05/18/2022,17,0,0,0,0,0
05/19/2022,MS,5/12/22,05/18/2022,803311,3070,12461,5,0,0
05/19/2022,AS,5/12/22,05/18/2022,6065,74,30,0,0,0
05/19/2022,FL,5/12/22,05/18/2022,6041535,39382,74166,121,0,0
05/19/2022,HI,5/12/22,05/18/2022,266244,7405,1479,11,0,0
05/19/2022,MP,5/12/22,05/18/2022,11315,10,34,0,0,0
05/19/2022,MD,5/12/22,05/18/2022,1062235,14974,14544,35,0,0
05/19/2022,KS,5/12/22,05/18/2022,782862,5466,8795,104,0,0
05/19/2022,AR,5/12/22,05/18/2022,839435,1716,11398,15,0,0
05/19/2022,OH,5/12/22,05/18/2022,2724041,15970,38536,52,0,0
05/19/2022,TX,5/12/22,05/18/2022,6842041,25688,88024,59,0,0
05/19/2022,CO,5/12/22,05/18/2022,1455814,10431,12554,20,0,0
05/20/2021,WA,05/13/2021,05/19/2021,424896,6914,4951,130,0,0
05/20/2021,NYC,05/13/2021,05/19/2021,946007,4841,33033,166,0,0
05/20/2021,UT,05/13/2021,05/19/2021,403410,2179,2276,26,0,0
05/20/2021,NY,05/13/2021,05/19/2021,1143691,7294,19712,54,0,0
05/20/2021,WV,05/13/2021,05/19/2021,159155,1942,2767,20,0,0
05/20/2021,MD,05/13/2021,05/19/2021,456765,2494,8957,78,0,0
05/20/2021,TX,05/13/2021,05/19/2021,2901691,14086,51045,271,0,0
05/20/2021,ND,05/13/2021,05/19/2021,109362,603,1507,2,0,0
05/20/2021,MP,05/13/2021,05/19/2021,176,6,2,0,0,0
05/20/2021,AL,05/13/2021,05/19/2021,540890,9142,11040,47,0,0
05/20/2021,IA,05/13/2021,05/19/2021,370054,1344,6018,25,0,0
05/20/2021,MA,05/13/2021,05/19/2021,703292,4105,17793,81,0,0
05/20/2021,IL,05/13/2021,05/19/2021,1370338,10591,24861,225,0,0
05/20/2021,DE,05/13/2021,05/19/2021,106571,806,1814,11,0,0
05/20/2021,MO,05/13/2021,05/19/2021,601387,2887,9404,147,0,0
05/20/2021,HI,05/13/2021,05/19/2021,34698,601,516,1,0,0
